sku,source,category,sub_category,product_name,price,brand,item_weight,unit_count,number_of_items,package_weight,rating,rating_count,Unnamed: 4,date
ZBAC47AFBE9D043CC1535Z,noon,Grocery,"creal,oats,Jams&Honey",Classic Chocolate Spread With hazelnut 900g,270.0,Milkato,900g  |  EGP 30.00/100g,,,,,,,2026-06-25
ZDD63BFAFA8AC6D96B249Z,noon,Grocery,"creal,oats,Jams&Honey",Crunchy Caramel Bar- 23.5 gm - pack of 6,107.0,Fitness,23.5g  |  EGP 455.32/100g,,,,,,,2026-06-25
N42652842A,noon,Grocery,"creal,oats,Jams&Honey",Fruit Flakes Box 250grams,36.0,Cornexi,250g  |  EGP 14.40/100g,,,,,,,2026-06-25
ZF1AA20DF3DAFAAB8DE62Z,noon,Grocery,"creal,oats,Jams&Honey",Bee Immunity Honey Propolis 170 grams,296.5,Imtenan,170g  |  EGP 174.41/100g,,,,,,,2026-06-25
N42868000A,noon,Grocery,"creal,oats,Jams&Honey",Gold Granola With Chocolate And Orange 300grams,228.0,Sante,300g  |  EGP 76.00/100g,,,,,,,2026-06-25
Z92F2187B0188A9587163Z,noon,Grocery,"creal,oats,Jams&Honey",Pistachio Spread 350 gm ( Premium Quality ),324.0,Milkato,350g  |  EGP 92.57/100g,,,,,,,2026-06-25
ZAD6B876D43B1D47C3F8CZ,noon,Grocery,"creal,oats,Jams&Honey","Max tilla Hazelnut and Chocolate Spread Savings Bundle - 3 Packs x 900g (Total 2.7kg) - Rich Flavor & Creamy Texture, Perfect for Sandwiches, Crepes and Desserts",480.0,Maxtella,2.7kg  |  EGP 17.78/100g,,,,,,,2026-06-25
Z02D1837EDABC2817543EZ,noon,Grocery,"creal,oats,Jams&Honey",Pistachio Spread Cream 1 KG,585.0,ASMACUP,1000g  |  EGP 58.50/100g,,,,,,,2026-06-25
N28992059A,noon,Grocery,"creal,oats,Jams&Honey",Pure Honey 250grams,94.0,ISIS,250g  |  EGP 37.60/100g,,,,,,,2026-06-25
Z1E2A9A99EFBB2BB80B37Z,noon,Grocery,"creal,oats,Jams&Honey",Protein Bar Peanut Butter 70 gm,61.0,Abu Auf,70g  |  EGP 87.14/100g,,,,,,,2026-06-25
Z95782E5C2ECA73E3A8D6Z,noon,Grocery,"creal,oats,Jams&Honey",Pure Black Seed Honey – Kidney Support & Natural Protection 200g,166.5,Wadyan,200g  |  EGP 83.25/100g,,,,,,,2026-06-25
Z66A4B7E26018279C14CDZ,noon,Grocery,"creal,oats,Jams&Honey",Nuts Bar Coconut & Fruit Nut 40 grams,44.0,Abu Auf,40g  |  EGP 110.00/100g,,,,,,,2026-06-25
N44900122A,noon,Grocery,"creal,oats,Jams&Honey",Marroni Chestnut Cream 340grams,138.0,MENZ&GASSER,340g  |  EGP 40.59/100g,,,,,,,2026-06-25
N51182034A,noon,Grocery,"creal,oats,Jams&Honey",protein bar Nuts & Caramel 40grams,84.25,Abu Auf,40g  |  EGP 210.62/100g,,,,,,,2026-06-25
Z972669CC840EB3544899Z,noon,Grocery,"creal,oats,Jams&Honey",Greenuts Bran Flakes High-Fiber Breakfast Cereal 250g – Healthy Wheat Bran Flakes for Digestive Support,99.0,Greenuts,250g  |  EGP 39.60/100g,,,,,,,2026-06-25
N35958764A,noon,Grocery,"creal,oats,Jams&Honey",Chocolate Topping 250grams,61.0,Solo,250g  |  EGP 24.40/100g,,,,,,,2026-06-25
N52490743A,noon,Grocery,"creal,oats,Jams&Honey",Pure Honey Squeeze 450g,152.0,ISIS,500g  |  EGP 30.40/100g,,,,,,,2026-06-25
Z5659E8A4B6070A5B0D7AZ,noon,Grocery,"creal,oats,Jams&Honey",Nutella Food Service - Hazelnut Spread with Cocoa - Professional & Bulk Size 3 kg,3100.0,Nutella,3kg  |  EGP 103.33/100g,,,,,,,2026-06-25
N42652841A,noon,Grocery,"creal,oats,Jams&Honey",Corn Flakes Box 250grams,48.0,Cornexi,250g  |  EGP 19.20/100g,,,,,,,2026-06-25
N28727408A,noon,Grocery,"creal,oats,Jams&Honey",Peanut Butter 330grams,162.25,Abu Auf,330g  |  EGP 49.17/100g,,,,,,,2026-06-25
ZFAD04B16FAF5E34F0A38Z,noon,Grocery,"creal,oats,Jams&Honey",Tasbera Crunchy Hazelnuts Cream with Cocoa 350 gm,180.0,Milkato,350g  |  EGP 51.43/100g,,,,,,,2026-06-25
N29595061A,noon,Grocery,"creal,oats,Jams&Honey",Vitrac Fig Jam 850grams,107.0,Vitrac,850g  |  EGP 12.59/100g,,,,,,,2026-06-25
Z6DA6119CD13785550967Z,noon,Grocery,"creal,oats,Jams&Honey",Dubai filling Kunafa & Pistachio 500 Gram,243.0,ASMACUP,450g  |  EGP 54.00/100g,,,,,,,2026-06-25
Z8925E56E5B6129F00030Z,noon,Grocery,"creal,oats,Jams&Honey","Alsham NEBRAS Apricot Jam – Premium Natural Fruit Spread, Authentic Taste, Golden Lid Jar, 450g",89.99,ALSHAM NEBRAS,450g  |  EGP 20.00/100g,,,,,,,2026-06-25
N40201453A,noon,Grocery,"creal,oats,Jams&Honey",High Protein Instant Apple Oat Meal 300grams,70.25,Kayy,300g  |  EGP 23.42/100g,,,,,,,2026-06-25
Z7200C73618FAC873CB34Z,noon,Grocery,"creal,oats,Jams&Honey",Plain Date Spread 230g,113.0,Abu Auf,230g  |  EGP 49.13/100g,,,,,,,2026-06-25
ZCD8411394F6385FDF8D7Z,noon,Grocery,"creal,oats,Jams&Honey",Spring Flowers Honey Squeezed 450grams,118.0,Imtenan,450g  |  EGP 26.22/100g,,,,,,,2026-06-25
Z9C154494B856CF817029Z,noon,Grocery,"creal,oats,Jams&Honey",Cereal Bars Strawberry Flavor - 168 Gram,97.0,Lino,2.352kg  |  EGP 4.12/100g,,,,,,,2026-06-25
N29153210A,noon,Grocery,"creal,oats,Jams&Honey",Oats + Turmeric And Ginger 500grams,87.0,Kayy,500g  |  EGP 17.40/100g,,,,,,,2026-06-25
Z474CCC0F72DEAA126622Z,noon,Grocery,"creal,oats,Jams&Honey",Chocolate Hazelnut Spread 350g,108.0,ASMACUP,350g  |  EGP 30.86/100g,,,,,,,2026-06-25
Z57EDF6148520E2D85BE9Z,noon,Grocery,"creal,oats,Jams&Honey","Maxtella - Soft Hazelnut Chocolate Spread with Cocoa Butter Substitutes, 200g",74.99,Maxtella,220g  |  EGP 34.09/100g,,,,,,,2026-06-25
N29595052A,noon,Grocery,"creal,oats,Jams&Honey",Vitrac Mix Starwberry and Raspberry Jam - 430grams,54.5,Vitrac,430g  |  EGP 12.67/100g,,,,,,,2026-06-25
ZBAC47AFBE9D043CC1535Z,noon,Grocery,"creal,oats,Jams&Honey",Classic Chocolate Spread With hazelnut 900g,270.0,Milkato,900g  |  EGP 30.00/100g,,,,,,,2026-06-25
Z1DDAB03A25D4D659BE9FZ,noon,Grocery,"creal,oats,Jams&Honey",Gold Hazelnuts Cream 350 gm,180.0,Milkato,350g  |  EGP 51.43/100g,,,,,,,2026-06-25
N42652944A,noon,Grocery,"creal,oats,Jams&Honey",Coconut And Milk Chocolate Protein Vitamin Bar 50grams,75.0,Sante,50g  |  EGP 150.00/100g,,,,,,,2026-06-25
N51182039A,noon,Grocery,"creal,oats,Jams&Honey",protein bar Caramel Biscuits Bar 70grams,61.0,Abu Auf,70g  |  EGP 87.14/100g,,,,,,,2026-06-25
Z36C57E37CA4AC2B6E7D1Z,noon,Grocery,"creal,oats,Jams&Honey",Citrus Blossom Honey 950g,254.0,Shana nature house,950g  |  EGP 26.74/100g,,,,,,,2026-06-25
Z44A8181C9AC111A8AAFCZ,noon,Grocery,"creal,oats,Jams&Honey",asmacup White Chocolate Oreo Spread 900 gm,202.5,ASMACUP,900g  |  EGP 22.50/100g,,,,,,,2026-06-25
ZB1BCCBE9B56DF5292D8CZ,noon,Grocery,"creal,oats,Jams&Honey",Maxtella White Spread Chocolate – Creamy Cocoa Butter Substitute – Sweet White Chocolate Flavor – 350g Jar,175.0,Maxtella,900g  |  EGP 19.44/100g,,,,,,,2026-06-25
N52422171A,noon,Grocery,"creal,oats,Jams&Honey",Clover Honey 500ml,134.0,Al Shifa,500ml  |  EGP 26.80/100ml,,,,,,,2026-06-25
Z42828349552AA91BC511Z,noon,Grocery,"creal,oats,Jams&Honey","Maxtella Raw Chocolate – Premium Cocoa, Special Offer, Baking & Desserts",59.99,Maxtella,180g  |  EGP 0.33/g,,,,,,,2026-06-25
ZBB71302CCE11CDD170BDZ,noon,Grocery,"creal,oats,Jams&Honey","Max Tella - Smooth Hazelnut Chocolate Cream - Rich Cocoa Butter & Hazelnut Spread - Family Pack (Specify Weight, e.g., 1kg)",175.0,Maxtella,900g  |  EGP 19.44/100g,,,,,,,2026-06-25
ZD3CE280CF402B0F17C89Z,noon,Grocery,"creal,oats,Jams&Honey",Arkan Premium Halva with Extra Walnuts – 500g | Authentic Middle Eastern Sesame Sweet | Traditional Dessert Egypt,250.0,ARKAN,500g  |  EGP 14.17/oz,,,,,,,2026-06-25
ZE3E1CD3F48950B0F6608Z,noon,Grocery,"creal,oats,Jams&Honey",Healthy Matcha Granola 275G,239.0,Greenuts,275g  |  EGP 86.91/100g,,,,,,,2026-06-25
Z1FFC8A07D20F957C3EFDZ,noon,Grocery,"creal,oats,Jams&Honey",Chewy Bar With Chocolate Chips Flavor - 144 Gram Pack of 6,81.0,Lino,1.152kg  |  EGP 7.03/100g,,,,,,,2026-06-25
N30344944A,noon,Grocery,"creal,oats,Jams&Honey",Oats With Chia 500grams,69.0,Healthy Mill,500g  |  EGP 13.80/100g,,,,,,,2026-06-25
Z7D5ADC5221BF351411D4Z,noon,Grocery,"creal,oats,Jams&Honey",ماكستيلا سبريد الشوكولاتة بالبندق – 900 جرام | كريمة كاكاو بالبندق ناعمة للإفطار والحلويات,175.0,ماكس تيلا,900g  |  EGP 19.44/100g,,,,,,,2026-06-25
Z20CBF2374920CD18088AZ,noon,Grocery,"creal,oats,Jams&Honey",Hazelnut Milk Chocolate Spread With No Added Sugar 320g,201.0,Haj Arafa,320g  |  EGP 62.81/100g,,,,,,,2026-06-25
Z204C6436FDAB96E54501Z,noon,Grocery,"creal,oats,Jams&Honey",Wild herbs wonder bee honey 950gm,188.0,Wonder Bee Honey,950g  |  EGP 19.79/100g,,,,,,,2026-06-25
Z193C56116DDAEE8AC6F6Z,noon,Grocery,"creal,oats,Jams&Honey",Peanut Bites 225g,82.0,Real,225g  |  EGP 36.44/100g,,,,,,,2026-06-25
Z579F028569FDA55A06D1Z,noon,Grocery,"creal,oats,Jams&Honey",Saegh Whole Grain Oats 400g,80.0,Saegh,400g  |  EGP 20.00/100g,,,,,,,2026-06-25
ZB375C232D32C8E5723CAZ,noon,Grocery,"creal,oats,Jams&Honey",Kind kids Spread Cream 350 gm,99.0,ASMACUP,350g  |  EGP 28.29/100g,,,,,,,2026-06-25
Z16E8C5535FEE9C98C912Z,noon,Grocery,"creal,oats,Jams&Honey",Dreem Chocolate Spread with Natural Hazelnut - 900G,337.0,Dreem,900g  |  EGP 37.44/100g,,,,,,,2026-06-25
N52103812A,noon,Grocery,"creal,oats,Jams&Honey",Honey with nuts 250g,226.0,ISIS,250g  |  EGP 90.40/100g,,,,,,,2026-06-25
Z30AF572D625DB3703994Z,noon,Grocery,"creal,oats,Jams&Honey",Peanut butter -350G,140.0,Organic Nation,350g  |  EGP 40.00/100g,,,,,,,2026-06-25
ZCBB36BCFEE2D3A11C2ABZ,noon,Grocery,"creal,oats,Jams&Honey",Clover Blossom Honey Squeeze 450grams,118.0,Imtenan,450g  |  EGP 26.22/100g,,,,,,,2026-06-25
ZCD12CD88703751F4A0E7Z,noon,Grocery,"creal,oats,Jams&Honey",Saegh black Honey polyethylene 700 g,68.0,Saegh,700g  |  EGP 2.75/oz,,,,,,,2026-06-25
Z6CFB0EEDFE09E8E86096Z,noon,Grocery,"creal,oats,Jams&Honey",Saegh Alfalfa Blossom Honey 450 gm,119.0,Saegh,450g  |  EGP 26.44/100g,,,,,,,2026-06-25
Z2519ADEA5027508C785AZ,noon,Grocery,"creal,oats,Jams&Honey",Hazelnut Spread Chocolate-350g,144.0,Milkato,350g  |  EGP 41.14/100g,,,,,,,2026-06-25
Z57CB71403CA460DF2253Z,noon,Grocery,"creal,oats,Jams&Honey",Protein Fruits Rings 250g,76.0,Real,250g  |  EGP 30.40/100g,,,,,,,2026-06-25
N27747712A,noon,Grocery,"creal,oats,Jams&Honey",Traditional Musli 350grams,121.0,Sante,350g  |  EGP 34.57/100g,,,,,,,2026-06-25
Z67E4983F4C7BB9BE04B1Z,noon,Grocery,"creal,oats,Jams&Honey",Maxtella Chocolate Hazelnut Spread – 450g Jar – Rich Creamy Chocolate with Premium Hazelnuts,94.99,Maxtella,450g  |  EGP 21.11/100g,,,,,,,2026-06-25
Z5D5E063D2FE1C5D29D54Z,noon,Grocery,"creal,oats,Jams&Honey",Saegh honey with nuts 250g,137.0,Saegh,250g  |  EGP 15.54/oz,,,,,,,2026-06-25
ZED330BB26A58F6584666Z,noon,Grocery,"creal,oats,Jams&Honey",Healthy Spread Chocolate Extra Nuts with Hazelnut Pieces 375 gm,216.0,Milkato,375g  |  EGP 57.60/100g,,,,,,,2026-06-25
Z87A88CD2BFDAB9905D67Z,noon,Grocery,"creal,oats,Jams&Honey",Clover Blossom Honey- 225 grams,70.0,Royal,225g  |  EGP 31.11/100g,,,,,,,2026-06-25
Z106AF01A51A49A519394Z,noon,Grocery,"creal,oats,Jams&Honey",Coconut butter 375g,340.0,HEALTHY & TASTY,375g  |  EGP 90.67/100g,,,,,,,2026-06-25
Z90FDA044BD6F5D1B53C9Z,noon,Grocery,"creal,oats,Jams&Honey",Strawberry Jam 650 grams,54.25,AL BAWADI,650g  |  EGP 8.35/100g,,,,,,,2026-06-25
ZDCEDC3097C06FE651678Z,noon,Grocery,"creal,oats,Jams&Honey",Protein Vanilla Flakes 250g,76.0,Real,250g  |  EGP 30.40/100g,,,,,,,2026-06-25
Z840D6CC4BDB7B7743AF8Z,noon,Grocery,"creal,oats,Jams&Honey",Citrus Honey 420 grams,108.25,El bawadi,420g  |  EGP 25.77/100g,,,,,,,2026-06-25
Z4AD066C7E02648C47170Z,noon,Grocery,"creal,oats,Jams&Honey",Nawara Clover Honey Hexagonal 250grams,71.75,Imtenan,250g  |  EGP 28.70/100g,,,,,,,2026-06-25
ZEAC6F66419662190BE3DZ,noon,Grocery,"creal,oats,Jams&Honey",Natural Citrus Honey 500g,195.0,Haj Arafa,500g  |  EGP 39.00/100g,,,,,,,2026-06-25
Z6CFB0EEDFE09E8E86096Z,noon,Grocery,"creal,oats,Jams&Honey",Saegh Alfalfa Blossom Honey 450 gm,119.0,Saegh,450g  |  EGP 26.44/100g,,,,,,,2026-06-25
ZBDCD62CBB00CEC17CD3FZ,noon,Grocery,"creal,oats,Jams&Honey",Sesame Halawa with Hazelnuts 250gm,69.0,Halwani Bros,250g  |  EGP 27.60/100g,,,,,,,2026-06-25
N44807102A,noon,Grocery,"creal,oats,Jams&Honey",Black Cherry Jam Mini Jar - 28.3grams,18.0,Hero,28.3g  |  EGP 63.60/100g,,,,,,,2026-06-25
ZB21CE2FEB8829FF2A6C6Z,noon,Grocery,"creal,oats,Jams&Honey",Chewy Bar With Marshmallow Flavor - 144 Gram Pack of 8,81.0,Lino,1.152kg  |  EGP 7.03/100g,,,,,,,2026-06-25
N35958670A,noon,Grocery,"creal,oats,Jams&Honey",Creamy Peanut Butter 340grams,96.0,DOBELLA,340g  |  EGP 28.24/100g,,,,,,,2026-06-25
N47961266A,noon,Grocery,"creal,oats,Jams&Honey",Spread Chocolate With Mint 475grams,125.0,Lavida,475g  |  EGP 26.32/100g,,,,,,,2026-06-25
Z1B4F71F11E39A188B54BZ,noon,Grocery,"creal,oats,Jams&Honey",Sesame Halawa With Chocolate 530g,95.0,Halwani Bros,530g  |  EGP 17.92/100g,,,,,,,2026-06-25
Z0D5D29476479C54C88F2Z,noon,Grocery,"creal,oats,Jams&Honey",Spring Blossom Honey 780 grams,193.25,El bawadi,780g  |  EGP 24.78/100g,,,,,,,2026-06-25
Z300054146D1116E474AEZ,noon,Grocery,"creal,oats,Jams&Honey",Fruit Preserve Fig Jam Glass Jar 340 grams,41.0,Halwani Bros,380g  |  EGP 10.79/100g,,,,,,,2026-06-25
ZF01A4AD64B95D0921A15Z,noon,Grocery,"creal,oats,Jams&Honey",Hadrami Mountain Sidr Honey 2.25kg,4752.0,Imtenan,2.25kg  |  EGP 211.20/100g,,,,,,,2026-06-25
ZCDC7AA0A4395934A9142Z,noon,Grocery,"creal,oats,Jams&Honey",Abu Auf Almond Butter 180 gm,299.95,Abu Auf,180g  |  EGP 166.64/100g,,,,,,,2026-06-25
N40201455A,noon,Grocery,"creal,oats,Jams&Honey",High Protein Instant Blueberry Oat Meal 300grams,70.25,Kayy,300g  |  EGP 23.42/100g,,,,,,,2026-06-25
N35958657A,noon,Grocery,"creal,oats,Jams&Honey",Oat Flakes Bag 500grams,73.0,DOBELLA,500g  |  EGP 14.60/100g,,,,,,,2026-06-25
Z7D5ADC5221BF351411D4Z,noon,Grocery,"creal,oats,Jams&Honey",ماكستيلا سبريد الشوكولاتة بالبندق – 900 جرام | كريمة كاكاو بالبندق ناعمة للإفطار والحلويات,175.0,ماكس تيلا,900g  |  EGP 19.44/100g,,,,,,,2026-06-25
ZB375C232D32C8E5723CAZ,noon,Grocery,"creal,oats,Jams&Honey",Kind kids Spread Cream 350 gm,99.0,ASMACUP,350g  |  EGP 28.29/100g,,,,,,,2026-06-25
ZB1BCCBE9B56DF5292D8CZ,noon,Grocery,"creal,oats,Jams&Honey",Maxtella White Spread Chocolate – Creamy Cocoa Butter Substitute – Sweet White Chocolate Flavor – 350g Jar,175.0,Maxtella,900g  |  EGP 19.44/100g,,,,,,,2026-06-25
Z70BB90F84A0B0D28EA5BZ,noon,Grocery,"creal,oats,Jams&Honey",Clover Flower Honey 780 grams,217.0,El bawadi,780g  |  EGP 27.82/100g,,,,,,,2026-06-25
Z5D5F1CDFBCB4EE4AAC3AZ,noon,Grocery,"creal,oats,Jams&Honey",Crunchy Pillow 250 Gram,84.0,Kiddo,250g  |  EGP 33.60/100g,,,,,,,2026-06-25
Z0504D0D52699454DF1D2Z,noon,Grocery,"creal,oats,Jams&Honey",Delicia Peanut Butter No Added Sugar 300gm,136.25,Hero,300g  |  EGP 45.42/100g,,,,,,,2026-06-25
N51893766A,noon,Grocery,"creal,oats,Jams&Honey",Cooking oats 450grams,88.25,Abu Auf,450g  |  EGP 19.61/100g,,,,,,,2026-06-25
Z35B048A0427F29E56BA3Z,noon,Grocery,"creal,oats,Jams&Honey",BARS 25g - 6 Bars,115.0,Nesquik,150g  |  EGP 76.67/100g,,,,,,,2026-06-25
N28548502A,noon,Grocery,"creal,oats,Jams&Honey",Fruit Muesli 1kg,337.0,Sante,1000g  |  EGP 33.70/100g,,,,,,,2026-06-25
ZED330BB26A58F6584666Z,noon,Grocery,"creal,oats,Jams&Honey",Healthy Spread Chocolate Extra Nuts with Hazelnut Pieces 375 gm,216.0,Milkato,375g  |  EGP 57.60/100g,,,,,,,2026-06-25
ZD3CE280CF402B0F17C89Z,noon,Grocery,"creal,oats,Jams&Honey",Arkan Premium Halva with Extra Walnuts – 500g | Authentic Middle Eastern Sesame Sweet | Traditional Dessert Egypt,250.0,ARKAN,500g  |  EGP 14.17/oz,,,,,,,2026-06-25
N52188264A,noon,Grocery,"creal,oats,Jams&Honey",Delicia Crunchy Peanut Butter - 300grams,136.25,Hero,300g  |  EGP 45.42/100g,,,,,,,2026-06-25
N34912219A,noon,Grocery,"creal,oats,Jams&Honey",Chocolate Puffs With Oats 375grams,104.0,Lino,375g  |  EGP 27.73/100g,,,,,,,2026-06-25
ZB1EBB9F63CE069D383CEZ,noon,Grocery,"creal,oats,Jams&Honey",Maxtella Chocolate Hazelnut Spread - 900 Gm,157.5,Maxtella,900g  |  EGP 17.50/100g,,,,,,,2026-06-25
N52490737A,noon,Grocery,"creal,oats,Jams&Honey",Pure Black Seed Honey - 450grams,158.75,ISIS,450g  |  EGP 35.28/100g,,,,,,,2026-06-25
Z6DD80919207A0F22FF46Z,noon,Grocery,"creal,oats,Jams&Honey",Date Spread With Hazelnut 230g,140.75,Imtenan,230g  |  EGP 61.20/100g,,,,,,,2026-06-25
Z1265D3E3F576F578F874Z,noon,Grocery,"creal,oats,Jams&Honey",Keto Double Chocolate Bar 60 grams,100.0,HEALTHY & TASTY,60g  |  EGP 166.67/100g,,,,,,,2026-06-25
ZFF638991D748CB593F57Z,noon,Grocery,"creal,oats,Jams&Honey","Chocolate spread from X Spread with natural hazelnut pieces, 350 g.",90.0,Mozn,350g  |  EGP 25.71/100g,,,,,,,2026-06-25
N28907202A,noon,Grocery,"creal,oats,Jams&Honey",Jumbo Oats Can 500grams,123.0,Lino,500g  |  EGP 24.60/100g,,,,,,,2026-06-25
Z67E4983F4C7BB9BE04B1Z,noon,Grocery,"creal,oats,Jams&Honey",Maxtella Chocolate Hazelnut Spread – 450g Jar – Rich Creamy Chocolate with Premium Hazelnuts,94.99,Maxtella,450g  |  EGP 21.11/100g,,,,,,,2026-06-25
ZBAC47AFBE9D043CC1535Z,noon,Grocery,"creal,oats,Jams&Honey",Classic Chocolate Spread With hazelnut 900g,270.0,Milkato,900g  |  EGP 30.00/100g,,,,,,,2026-06-25
Z2519ADEA5027508C785AZ,noon,Grocery,"creal,oats,Jams&Honey",Hazelnut Spread Chocolate-350g,144.0,Milkato,350g  |  EGP 41.14/100g,,,,,,,2026-06-25
N29762167A,noon,Grocery,"creal,oats,Jams&Honey",Delicia Peanut Butter Creamy - 300grams,136.25,Hero,300g  |  EGP 45.42/100g,,,,,,,2026-06-25
Z53AE791D18FC1EFFE59EZ,noon,Grocery,"creal,oats,Jams&Honey",Guilt Free Chocolate Spread High Protein-370G,350.0,Organic Nation,370g  |  EGP 94.59/100g,,,,,,,2026-06-25
N30344946A,noon,Grocery,"creal,oats,Jams&Honey",Advanced Protein Bar - Coconut And Honey 70grams,45.0,ASN,70g  |  EGP 64.29/100g,,,,,,,2026-06-25
Z781877CEA9C5326C150DZ,noon,Grocery,"creal,oats,Jams&Honey",Blackstrap Molasses 800g,71.0,Shana,800g  |  EGP 8.88/100g,,,,,,,2026-06-25
ZDB0A4A2B5B2DBFFDDD6BZ,noon,Grocery,"creal,oats,Jams&Honey",Natural Peanut Butter with Honey — 350 g,126.0,ASMACUP,350g  |  EGP 0.36/100g,,,,,,,2026-06-25
ZD766CEB962EB20BE569BZ,noon,Grocery,"creal,oats,Jams&Honey",Protein Flex Caramel Loops 250g,76.0,Real,250g  |  EGP 30.40/100g,,,,,,,2026-06-25
N28675993A,noon,Grocery,"creal,oats,Jams&Honey",Peanut Butter Crunchy - 300grams,98.25,class,300g  |  EGP 32.75/100g,,,,,,,2026-06-25
ZA31487989356E91E27EEZ,noon,Grocery,"creal,oats,Jams&Honey",Speculoos Biscuits Spread 380 gm,171.0,Milkato,380g  |  EGP 45.00/100g,,,,,,,2026-06-25
Z6A8CACC9AD838D13AC9EZ,noon,Grocery,"creal,oats,Jams&Honey",Healthy Spread  Chocolate Original with Hazelnut 375 gm,200.0,Milkato,375g  |  EGP 53.33/100g,,,,,,,2026-06-25
ZE6568F9C9EEB2C485A41Z,noon,Grocery,"creal,oats,Jams&Honey",Egyptian Mountain Sidr Honey 500 grams,538.5,Imtenan,500g  |  EGP 107.70/100g,,,,,,,2026-06-25
ZDBA75E2F0D2782F53A15Z,noon,Grocery,"creal,oats,Jams&Honey",Nutella Original Hazelnut & Cocoa Spread – 1000g,1200.0,Nutella,1000g  |  EGP 120.00/100g,,,,,,,2026-06-25
Z60340007EC39DC70BC45Z,noon,Grocery,"creal,oats,Jams&Honey",biscuit Spread Cream 200 Gm,81.0,ASMACUP,200g  |  EGP 40.50/100g,,,,,,,2026-06-25
Z2A46994361CAECBF0840Z,noon,Grocery,"creal,oats,Jams&Honey",ARKAN Vanilla Flavored Halawa – Sweet Sesame Tahini Confectionery – Traditional Middle Eastern Dessert – 300g,110.0,ARKAN,300g  |  EGP 36.67/100g,,,,,,,2026-06-25
N28940007A,noon,Grocery,"creal,oats,Jams&Honey",Strawberry Fruit Jam 284grams,310.0,St.Dalfour,284g  |  EGP 109.15/100g,,,,,,,2026-06-25
Z2E6F9211FA9DB57EE875Z,noon,Grocery,"creal,oats,Jams&Honey",عسل سدر جبلي طبيعي فاخر – 400 جم | نقي، صحي، أصيل,550.0,,1000g  |  EGP 55.00/100g,,,,,,,2026-06-25
ZE3E1CD3F48950B0F6608Z,noon,Grocery,"creal,oats,Jams&Honey",Healthy Matcha Granola 275G,239.0,Greenuts,275g  |  EGP 86.91/100g,,,,,,,2026-06-25
Z1DDAB03A25D4D659BE9FZ,noon,Grocery,"creal,oats,Jams&Honey",Gold Hazelnuts Cream 350 gm,180.0,Milkato,350g  |  EGP 51.43/100g,,,,,,,2026-06-25
Z608E0BF2AD0E16783B7DZ,noon,Grocery,"creal,oats,Jams&Honey",Plain Date Spread 230g,92.5,Imtenan,230g  |  EGP 40.22/100g,,,,,,,2026-06-25
ZDD63BFAFA8AC6D96B249Z,noon,Grocery,"creal,oats,Jams&Honey",Crunchy Caramel Bar- 23.5 gm - pack of 6,107.0,Fitness,23.5g  |  EGP 455.32/100g,,,,,,,2026-06-25
Z474CCC0F72DEAA126622Z,noon,Grocery,"creal,oats,Jams&Honey",Chocolate Hazelnut Spread 350g,108.0,ASMACUP,350g  |  EGP 30.86/100g,,,,,,,2026-06-25
ZAD6B876D43B1D47C3F8CZ,noon,Grocery,"creal,oats,Jams&Honey","Max tilla Hazelnut and Chocolate Spread Savings Bundle - 3 Packs x 900g (Total 2.7kg) - Rich Flavor & Creamy Texture, Perfect for Sandwiches, Crepes and Desserts",480.0,Maxtella,2.7kg  |  EGP 17.78/100g,,,,,,,2026-06-25
Z02D1837EDABC2817543EZ,noon,Grocery,"creal,oats,Jams&Honey",Pistachio Spread Cream 1 KG,585.0,ASMACUP,1000g  |  EGP 58.50/100g,,,,,,,2026-06-25
N48663602A,noon,Grocery,"creal,oats,Jams&Honey",Breakfast Cereals with Oats 500grams,95.0,Lino,500g  |  EGP 19.00/100g,,,,,,,2026-06-25
Z5C1CAA79693645379F4AZ,noon,Grocery,"creal,oats,Jams&Honey",Tahina 115g + Black Honey 335 grams,65.25,El bawadi,350g  |  EGP 18.64/100g,,,,,,,2026-06-25
N38731566A,noon,Grocery,"creal,oats,Jams&Honey",Chestnut 370grams,293.0,Bonne Maman,370g  |  EGP 79.19/100g,,,,,,,2026-06-25
ZD1B3A6318F79D4FF8EE9Z,noon,Grocery,"creal,oats,Jams&Honey",Apricot Creamy Jam- 350 Gram,40.0,El bawadi,365g  |  EGP 10.96/100g,,,,,,,2026-06-25
Z225CA5CD6423415B34AFZ,noon,Grocery,"creal,oats,Jams&Honey",Arkan Chocolate Halawa 300g – Premium Egyptian Sesame Sweet with Chocolate Swirls | Traditional Halva Dessert,99.99,ARKAN,300g  |  EGP 33.33/100g,,,,,,,2026-06-25
Z89D8E02BC3947A4D2F4CZ,noon,Grocery,"creal,oats,Jams&Honey",Citrus Honey 1kg,344.0,Imtenan,1000g  |  EGP 34.40/100g,,,,,,,2026-06-25
N29595078A,noon,Grocery,"creal,oats,Jams&Honey",Vitrac Strawberry Jam 230grams,35.0,Vitrac,230g  |  EGP 15.22/100g,,,,,,,2026-06-25
N28852319A,noon,Grocery,"creal,oats,Jams&Honey",Muesli Choclate And Hazelunt 375grams,157.0,Lino,375g  |  EGP 41.87/100g,,,,,,,2026-06-25
