sku,source,category,sub_category,product_type,product_name,brand,price,price_per_unit,number_of_items,item_weight_grams,date
B0BGMGZ5DZ,amazon,Beverages,Coffee,Coffee,"Lavazza Aluminium Coffee Capsules Compatible with Nespresso Original Machines, Assorted Flavors, 10 Packs of 10 Capsules, 4 x Red Quality, 4 x Cream and Flavour, 2 x Dek",Lavazza,4170.0,4170.0,,,2026-05-04
B0GVBR3CK5,amazon,Beverages,Coffee,Coffee,Jadeite American Bold Coffee 70% Arabica 250grams Whole Bean,JADEITE,269.99,269.99,,,2026-05-04
B0DFM9RFLT,amazon,Beverages,Coffee,Coffee,Zahret Elbon Elbarazily Dark Roast Turkish Plain Coffee 250 g,zahret elbon elbarazily,217.8,217.8,1.0,,2026-05-04
B0CH91GC82,amazon,Beverages,Coffee,Coffee,"Dancing Bean Symphony Premium Arabica Coffee - French Press Coffee, 250G",Dancing Bean,548.0,548.0,1.0,,2026-05-04
B08FTNXSKS,amazon,Beverages,Coffee,Coffee,Mood Espresso Indonesian Toraja Dark_roast Aluminium Coffee Capsules With Dark Chocolate Flavor,Mood Espresso,300.0,300.0,,,2026-05-04
B0002E2EYY,amazon,Beverages,Coffee,Coffee,"Lavazza Decaffeinated Coffee Beans, 500 g",Lavazza,1380.0,1380.0,,,2026-05-04
B084B9C169,amazon,Beverages,Coffee,Coffee,Lavazza - Espresso Barista Intenso Beans - 1 Kg Brown,Lavazza,2355.0,2355.0,,,2026-05-04
B0DWLDW56L,amazon,Beverages,Coffee,Coffee,Kahve Medium Coffee Espresso 10 Capsules,Kahve,262.2,262.2,1.0,55.0,2026-05-04
B0GH2HG7QX,amazon,Beverages,Coffee,Coffee,"Saudi golden blend ground coffee, metal can, 250 grams, imported product",Generic,1020.0,1020.0,1.0,,2026-05-04
B0DMNPTFP3,amazon,Beverages,Coffee,Coffee,L'Antico Silver Edition Coffee Beans 1 kg,L'Antico,1189.72,1189.72,,,2026-05-04
B0FY38JPBN,amazon,Beverages,Coffee,Coffee,Al-Mazaj Turkish Coffee Blend Medium - SPECIAL 100 g,Al-Mazaj,62.7,62.7,,,2026-05-04
B0GL3JYXW4,amazon,Beverages,Coffee,Coffee,City Cafe Hot Chocolate 20 g x 10 Sachets,City Cafe,118.75,118.75,,,2026-05-04
B07WNJGWNS,amazon,Beverages,Coffee,Coffee,Starbucks Caramel Macchiato By Nescafé Dolce GUSto Coffee (3X12 Capsules),Starbucks,1299.0,1299.0,,,2026-05-04
B09P8JQDKZ,amazon,Beverages,Coffee,Coffee,Seelaz Greek Lite Coffee 200g,Seelaz,335.0,335.0,,,2026-05-04
B098TWFYXG,amazon,Beverages,Coffee,Coffee,"Lavazza espresso Qualita Oro Mountain Grown , arabica",Lavazza,550.0,550.0,,,2026-05-04
B0FGQCWRKF,amazon,Beverages,Coffee,Coffee,"Abu Hamdan Turkish coffee, 100 gm, plain, medium",Abu Hamdan,100.0,100.0,,,2026-05-04
B0BCX54DB1,amazon,Beverages,Coffee,Coffee,"illy, Iperespresso Capsules Classico 100% Arabica with Notes of Orange Blossom and Jasmine, Gentle Taste and Sweet Aftertaste, 1 Pack of 18 Capsules",illy,1499.0,1499.0,,,2026-05-04
B09DFDPV7D,amazon,Beverages,Coffee,Coffee,"illy, Coffee Capsules Compatible in Aluminum DECAFEINATO, 100% Arabica with Caramel, Chocolate and Toasted Notes, Caffeine Free, Balanced Flavor, 10 Packs of 10 (100 Capsules Total)",illy,388.0,388.0,1.0,,2026-05-04
B07XGCGK5B,amazon,Beverages,Coffee,Coffee,Juan Valdez Vanicanela Freeze Dried Instant Coffee - Medium Roast 95g,JUAN VALDEZ,598.99,598.99,,,2026-05-04
B07NF8VGD4,amazon,Beverages,Coffee,Coffee,"Kurukahveci Mehmet Efendi Turkish Ground Coffee, 500 gm",Kurukahveci Mehmet Efendi,899.0,899.0,,,2026-05-04
B0D2J5PNZJ,amazon,Beverages,Coffee,Coffee,Espresso Egypt Mixed Medium & Dark Beans Filter Coffee - Star Colombia - 250g,Espresso Egypt,365.0,365.0,1.0,,2026-05-04
B0B7F9P14J,amazon,Beverages,Coffee,Coffee,101CAFFE' - Nocciolino coffee hazelnut 12pcs - Dolce Gusto system - 12 Cups,101CAFFE',520.0,520.0,1.0,,2026-05-04
B07FPVG6JJ,amazon,Beverages,Coffee,Coffee,NESCAFÉ DOLCE GUSTO Ristretto Ardenza Coffee Capsules Box Of 16 Servings,Nescafé Dolce Gusto,645.0,645.0,,,2026-05-04
B0GRK6GSFY,amazon,Beverages,Coffee,Coffee,"Twenty For On Light Turkish Coffee 8 g, 24 Sachets",Generic,240.0,10.0,24.0,,2026-05-04
B0BLVX8HV7,amazon,Beverages,Coffee,Coffee,Nescafe Classic Coffee Jar 190 g,Nescafe,499.95,499.95,,,2026-05-04
B0DPNB72YP,amazon,Beverages,Coffee,Coffee,"Bin Amer Dark Cardamom Special Turkish Coffee, 250 Grams - Black",Amer Coffee,210.0,210.0,,,2026-05-04
B0CNDB8YF5,amazon,Beverages,Coffee,Coffee,"D.olce Gusto Converter Compatible with D.olce Gusto Genio S & Piccolo XS & EDG466 & EDG606 & Mini ME & INFI.NISSIMA, Capsule Holder Adapter Using Nespres*o Disposable OriginalLine Single Served Pods",Sesama,499.0,499.0,1.0,,2026-05-04
B073ZBHS8T,amazon,Beverages,Coffee,Coffee,"Nespresso Roma Coffee Capsule, 10 Capsules",Nespresso,699.95,699.95,,,2026-05-04
B09LLQ9N4C,amazon,Beverages,Coffee,Coffee,Cuppa Gold Instant Coffee 90 g,Cuppa,230.0,230.0,1.0,90.0,2026-05-04
B009RVDTRO,amazon,Beverages,Coffee,Coffee,California Garden Canned Red Kidney Beans Dark 400g,California Garden,255.0,255.0,,30000.0,2026-05-04
B0F8JF8JP5,amazon,Beverages,Coffee,Coffee,Mestila Turkish Coffee - Dark with cardamom 250g,Mestila Coffee,290.0,290.0,1.0,,2026-05-04
B07DM2R1DF,amazon,Beverages,Coffee,Coffee,"Lavazza Caffè Crema Classico, Coffee Beans, 1 Pack (1 x 1 kg)",Lavazza,1964.6,1964.6,,,2026-05-04
B0GG88J6SQ,amazon,Beverages,Coffee,Coffee,"Brown Hills Light Roast Turkish Coffee with Cardamom, Fresh Roasted, Every Day Coffee, 100 gm",Brown Hills,88.0,88.0,,,2026-05-04
B075LS17LM,amazon,Beverages,Coffee,Coffee,Lavazza Delicato 10 Capsules Compatible With Nespresso 50Gm,Lavazza,750.0,75.0,10.0,,2026-05-04
B098TVHRDJ,amazon,Beverages,Coffee,Coffee,Nescafe Dolce Gusto Cafe Au Lait - 3 X 16 Capsules,Nescafe,1890.0,118.125,16.0,,2026-05-04
B0DHXW53D7,amazon,Beverages,Coffee,Coffee,Special Light Cardamon-200g,Turkish Coffee,235.0,235.0,,,2026-05-04
B0FY36DZXL,amazon,Beverages,Coffee,Coffee,Aafandi Turkish Coffee Blend medium 250 g,Aafandi,222.3,222.3,,,2026-05-04
B00CJ8IR2Y,amazon,Beverages,Coffee,Coffee,Folgers Classic Roast Coffee - 292 grams,Folgers,1950.0,1950.0,,,2026-05-04
B0C7CKND3V,amazon,Beverages,Coffee,Coffee,NESCAFÉ DOLCE GUSTO Americano Intenso,Nescafé Dolce Gusto,1650.0,1650.0,,,2026-05-04
B07GZ6QL55,amazon,Beverages,Coffee,Coffee,"Nespresso Master Origin India, 10 Capsules",Nestle,580.0,580.0,,,2026-05-04
B007ZFSIBQ,amazon,Beverages,Coffee,Coffee,"Nescafe Red Mug Instant Coffee, 200g - Promo Pack",Nescafe,750.0,750.0,,,2026-05-04
B08FCRXJPK,amazon,Beverages,Coffee,Coffee,"Nescafe Dolce Gusto Latte Macchiato Unsweetened Coffee Capsule (16 Capsules, 8 Cups)",Nescafe,480.0,480.0,,,2026-05-04
B09232KP8D,amazon,Beverages,Coffee,Coffee,Nespresso Shanghai Lungo Espresso Coffee 10 capsules Sleeve,Nespresso,610.0,610.0,,,2026-05-04
B0DC69ZDLF,amazon,Beverages,Coffee,Coffee,"Cappuccino Coffee Break 18g (24 Envelopes - 3 Cans, Mocha)",Generic,353.0,353.0,,,2026-05-04
B0DFPS4Q68,amazon,Beverages,Coffee,Coffee,"Cappuccino Coffee Break 18gm (24 Envelopes - 3 Boxes, Classic)",Generic,353.0,353.0,,,2026-05-04
B0FBRL8V8X,amazon,Beverages,Coffee,Coffee,Cuppa Colombian Espresso Coffee Can 200 g,Cuppa,300.0,300.0,1.0,,2026-05-04
B091KL27GP,amazon,Beverages,Coffee,Coffee,Wacaco Nanopresso NS Adapter - Black,Unknown,377.15,377.15,,,2026-05-04
B00816XL24,amazon,Beverages,Coffee,Coffee,"Lavazza Rossa Arabica & Robusta Ground Coffee Blend - Medium Roast, 250g",Lavazza,557.0,557.0,,,2026-05-04
B0DJPXBTG9,amazon,Beverages,Coffee,Coffee,Medium roasted coffee from Kunooz Coffee Abdul Maboud 250 grams,coffee treasures Abd Idol,199.99,199.99,1.0,250.0,2026-05-04
B0D26HT865,amazon,Beverages,Coffee,Coffee,Esperieza Espresso Yirgacheffe Ethiopia Specialty Coffee - 225 gm,Esperieza,328.99,328.99,,,2026-05-04
B0FP2MKR3N,amazon,Beverages,Coffee,Coffee,Break coffee - cappuccino with mocha taste - quick preparation. Package contains -8 sachets,Generic,118.0,118.0,1.0,3.0,2026-05-04
B08WJNGTQN,amazon,Beverages,Coffee,Coffee,Katzala intenso blend coffee - 1 kilograms,Katzala,790.0,790.0,,,2026-05-04
B0D26T6JQ2,amazon,Beverages,Coffee,Coffee,Esperieza Espresso Narino Colombia Specialty - 10 Capsules,Esperieza,265.0,265.0,,,2026-05-04
B0FXMYL46Q,amazon,Beverages,Coffee,Coffee,Al Ameed Espresso Coffee Beans 250g (Whole Beans),Generic,527.99,527.99,1.0,,2026-05-04
B0D3BJWLWS,amazon,Beverages,Coffee,Coffee,FALAH bin falah plain medium 200 grams,FALAH,575.0,575.0,,,2026-05-04
B0D9P39336,amazon,Beverages,Coffee,Coffee,Nespresso Vienna Lungo - Pack of 10 capsules,Nespresso,849.95,849.95,,,2026-05-04
B0DKCBC4M2,amazon,Beverages,Coffee,Coffee,1 Stainless Steel Coffee Capsule Compatible with Nespresso - Reusable with 4 Lids,Generic,899.0,899.0,,,2026-05-04
B0GL3PKHP4,amazon,Beverages,Coffee,Coffee,Al-Hamwi Coffee Bright with Cardamom Light Roast Coffee 180 g,Al-Hamwi Coffee,306.48,306.48,,,2026-05-04
B008S8RJKK,amazon,Beverages,Coffee,Coffee,Nescafe Original Extraforte,Nescafe,850.0,850.0,,,2026-05-04
B0FY39YMK8,amazon,Beverages,Coffee,Coffee,Aafandi Turkish Coffee Blend Light With Cardamom 250 g,Aafandi,222.3,222.3,,,2026-05-04
B0GSN4BPFJ,amazon,Beverages,Coffee,Coffee,espresso creama 200g,Generic,274.0,274.0,1.0,,2026-05-04
B081RR1S5C,amazon,Beverages,Coffee,Coffee,Tchibo Cafissimo Caffè Crema Barista 10 Sustainable and Fair Capsules,Tchibo,645.0,64.5,10.0,,2026-05-04
B0GSLY35RS,amazon,Beverages,Coffee,Coffee,King Tut Turkish Coffee Premium- Medium Roast With Cardmom (200g),King Tut,195.0,195.0,1.0,,2026-05-04
B0GSLF8PYD,amazon,Beverages,Coffee,Coffee,King Tut Turkish Coffee Premium- Medium Roast (200g),King Tut,185.0,185.0,1.0,,2026-05-04
B0GLHT89MZ,amazon,Beverages,Coffee,Coffee,"Sira Specialty Espresso grinder Perfect Match Coffee, 250 Grams",sira,500.0,500.0,,,2026-05-04
B0922Z9S2V,amazon,Beverages,Coffee,Coffee,Maltesers hot chocolate - Compatible Dolce Gusto Pods - 8 Capsules,Maltesers,950.0,950.0,,100.0,2026-05-04
B09NC6NNV2,amazon,Beverages,Coffee,Coffee,Seelaz Mulberry Coffee 200g,Seelaz,325.0,325.0,,,2026-05-04
B08DFP36N2,amazon,Beverages,Coffee,Coffee,Nespresso BARISTA CREATIONS Corto Espresso Coffee 10 Capsule,Nespresso,650.0,650.0,,,2026-05-04
B0CH1H28KC,amazon,Beverages,Coffee,Coffee,Haj Arafa Light Coffee 250 Grams,Haj Arafa,240.0,240.0,,,2026-05-04
B0CZY13JRD,amazon,Beverages,Coffee,Coffee,Melitta: CafeBar Espresso Classic 250g,Melitta,448.41,448.41,,,2026-05-04
B0FGQGBJDV,amazon,Beverages,Coffee,Coffee,Abu Hamdan Turkish coffee 100 gm medium coffee,Abu Hamdan,111.0,111.0,,,2026-05-04
B0DV5KGQTB,amazon,Beverages,Coffee,Coffee,NESCAFÉ Classic Jar 190g + Red Mug Free,Nescafe,119.19,119.19,,,2026-05-04
B0F7RJ224R,amazon,Beverages,Coffee,Coffee,Rafima Firenze - Whole Beans Coffee 1KG,Rafima Coffee Roasters,1235.0,1235.0,1.0,,2026-05-04
B0DC685RK4,amazon,Beverages,Coffee,Coffee,"Cappuccino Coffee Break 18g (24 Envelopes - 3 Can, Hazelnut)",Generic,353.0,353.0,,,2026-05-04
B0CQTS7K25,amazon,Beverages,Coffee,Coffee,CAFFÈ MILANO Dolce Gusto Italian Flavor 10 Capsules (Plain Black 70% Arabica),CAFFÈ MILANO,257.0,257.0,,,2026-05-04
B08PS73N3D,amazon,Beverages,Coffee,Coffee,Nespresso Chiaro Espresso Coffee 10 Capsule Sleeve,Nespresso,589.0,589.0,,,2026-05-04
B09NC2F2MQ,amazon,Beverages,Coffee,Coffee,Seelaz Turkish Coffee Dark with Cardamom 200g,Seelaz,1399.0,1399.0,,,2026-05-04
B0GHSP6218,amazon,Beverages,Coffee,Coffee,Falah Classic Instant Coffee Pack Of 25 Sachets,Generic,99.0,99.0,1.0,50.0,2026-05-04
B07VQH2VMT,amazon,Beverages,Coffee,Coffee,"NESCAFÉ Gold Type ESPRESSO, Premium Instant Espresso with 100% Fine Arabica Coffee Beans, Contains Caffeine, with a Velvety-Soft Crema, 1 Pack (1 x 100 g)",Nescafe,495.01,495.01,,,2026-05-04
B0DC66TXXL,amazon,Beverages,Coffee,Coffee,"Cappuccino Coffee Break 18gm (24 Envelopes - 3 Can, Vanilla)",Generic,353.0,353.0,,,2026-05-04
B0FF57SNBR,amazon,Beverages,Coffee,Coffee,"Kurukahveci Mehmet Efendi Turkish Ground Cof1fee, 500 gm",Generic,1550.0,1550.0,,,2026-05-04
B09473R666,amazon,Beverages,Coffee,Coffee,Davidoff Rich Aroma + Espresso 57 Intense Ground Coffee,Davidoff,955.0,955.0,,,2026-05-04
B0923DY9XK,amazon,Beverages,Coffee,Coffee,Nescafe Dolce Gusto Espresso 16 Capsules,NESCAFÉ,560.0,560.0,,,2026-05-04
B0GQF1P3JY,amazon,Beverages,Coffee,Coffee,"Cappuccino Coffee Break 18g (32 Envelopes - 4 Cans, Assortment (Classic - Mocha - Hazelnut - Vanilla)",Generic,440.0,440.0,,576.0,2026-05-04
B0D9YK8LF4,amazon,Beverages,Coffee,Coffee,"Bialetti Whole Bean Coffee (1kg, Delicato)",Bialetti,1484.0,1484.0,,,2026-05-04
B0FY6SDR41,amazon,Beverages,Coffee,Coffee,"Coffee Talks The House Blend Balanced All Day Coffee, Whole Roasted Beans, Medium-Dark Roast, 1kg, Makes 142 Cups",Coffee Talks,849.0,849.0,,,2026-05-04
B098TWSBLC,amazon,Beverages,Coffee,Coffee,Nespresso BARISTA CREATIONS Scuro Espresso Coffee 10 Capsule,Nespresso,849.95,849.95,,,2026-05-04
B0FH2RYQ95,amazon,Beverages,Coffee,Coffee,"Bin Shams Every Day Special Light Turkish Coffee, 250 grams net",Generic,285.0,285.0,,,2026-05-04
B004BLFHK2,amazon,Beverages,Coffee,Coffee,Lavazza Ground Coffee,Lavazza,455.0,455.0,,,2026-05-04
B07C1XHZB7,amazon,Beverages,Coffee,Coffee,Dallmayr lungo Crema d'Oro - 10 capsules,Dallmayr,850.0,850.0,,,2026-05-04
B0C946TV2V,amazon,Beverages,Coffee,Coffee,"NESCAFÉ DOLCE GUSTO Café Americano Coffee Capsules 136g (16 Capsules, 16 Cups)",Nescafé Dolce Gusto,546.0,546.0,,,2026-05-04
B07DC4HSFJ,amazon,Beverages,Coffee,Coffee,"Nescafe Dolce Gusto Espresso Machiato, Cortado Coffee Capsules (48 Capsules, 48 Cups)",Nescafe,1800.0,1800.0,,,2026-05-04
B0D9NZYXHP,amazon,Beverages,Coffee,Coffee,Nespresso Master Origins Indonesia - Pack of 10 capsules,Nespresso,660.0,660.0,,,2026-05-04
B0FY39ZJFR,amazon,Beverages,Coffee,Coffee,Al-Mazaj Turkish Coffee Blend Medium - EXTRA 250 g,Al-Mazaj,142.27,142.27,,,2026-05-04
B075M92N2B,amazon,Beverages,Coffee,Coffee,Lavazza Aroma Top Expert Espresso Roasted Coffee Beans,Lavazza,1599.0,1599.0,,,2026-05-04
B0FY3C2TVW,amazon,Beverages,Coffee,Coffee,Al-Mazaj Turkish Coffee Blend Light - EXTRA 250 g,Al-Mazaj,182.4,182.4,,,2026-05-04
B0F8JF6396,amazon,Beverages,Coffee,Coffee,Mestila Turkish Coffee - Medium with cardamom 200g,Mestila Coffee,215.0,215.0,1.0,,2026-05-04
B0C8126QXB,amazon,Beverages,Coffee,Coffee,Nescafe Classic 190g Jar plus Free Coffee Mate 170g,Nescafe,490.0,490.0,,,2026-05-04
B07QHCT5J6,amazon,Beverages,Coffee,Coffee,Lor Espresso Profondo Intensity 8 Coffee Aluminium 20 Capsules,L'Or Espresso,700.0,700.0,,,2026-05-04
B0DHXW1Q78,amazon,Beverages,Coffee,Coffee,Special Meduim Cardamon-200g,Turkish Coffee,240.0,240.0,1.0,200.0,2026-05-04
B0FVVW5671,amazon,Beverages,Coffee,Coffee,E espresso Whole Beans Blend (B) - Arabica 65% and Robusta 35%,EESPRESSO,450.0,450.0,1.0,500.0,2026-05-04
B092335T9Y,amazon,Beverages,Coffee,Coffee,Nespresso Stockholm Fortissio Lungo Espresso Coffee 10 capsules Sleeve,Nespresso,799.99,799.99,,,2026-05-04
B09NC6YMN5,amazon,Beverages,Coffee,Coffee,Seelaz Mulberry Lite Coffee 200g,Seelaz,325.0,325.0,,,2026-05-04
B07SQ3HHY5,amazon,Beverages,Coffee,Coffee,"Nescafe Dolce Gusto Espresso, Roma",Nescafé Dolce Gusto,520.0,520.0,,,2026-05-04
B0FDKP4CFC,amazon,Beverages,Coffee,Coffee,"House of Brazilian Coffee (250 Gram, Turkish Coffee Dark Roast with Cardamom)",Brazilian Coffee Home,225.0,225.0,,,2026-05-04
B00HHQWB84,amazon,Beverages,Coffee,Coffee,Juan Valdez Chocolate Freeze Dried Instant Coffee - Medium Roast 95g,JUAN VALDEZ,598.99,598.99,,,2026-05-04
B0GH34R678,amazon,Beverages,Coffee,Coffee,"Jordanian Al-Ameed coffee, 250 grams, dark with cardamom",Generic,620.0,620.0,,,2026-05-04
B0GSMDV6NQ,amazon,Beverages,Coffee,Coffee,King Tut Turkish Coffee Premium- Dark Roast With Cardmom (200g),King Tut,195.0,195.0,1.0,,2026-05-04
B01FVWT2IM,amazon,Beverages,Coffee,Coffee,Bialetti Orzo Espresso Coffee - 12 Capsule,Bialetti,370.0,370.0,,,2026-05-04
B0023R9HAC,amazon,Beverages,Coffee,Coffee,"Caffè Vergnano 1882 Ottocento 800 Espresso Crema Coffee Beans, 1kg",Caffè Vergnano 1882,1688.0,1688.0,,,2026-05-04
B005HSP14U,amazon,Beverages,Coffee,Coffee,Nescafe Classic Jar 50g,Nescafe,137.0,137.0,,,2026-05-04
B083QNSQBR,amazon,Beverages,Coffee,Coffee,"illy Espresso Classico Coffee, Classic Roast (Medium Roast) (40-Count single serve capsules, compatible with Nespresso Original Line System coffee machines)",illy,1999.0,1999.0,,,2026-05-04
B0CQ763V6L,amazon,Beverages,Coffee,Coffee,Exeer Premium Royal Coffee - Medium 40g,Exeer,99.95,99.95,,,2026-05-04
B09FH5457P,amazon,Beverages,Coffee,Coffee,Al Ameed Coffee Espresso Beans 500g,Al Ameed,220.0,220.0,,,2026-05-04
B0BFRSJH9X,amazon,Beverages,Coffee,Coffee,Nespresso Rio De Janeiro Espresso 10 Capsules,Nespresso,899.95,899.95,,,2026-05-04
B0D2J184JP,amazon,Beverages,Coffee,Coffee,Espresso Egypt Dark Roast Coffee Beans - Star Sumatra - 1000g,Espresso Egypt,1399.0,1399.0,1.0,,2026-05-04
B0DVC74K5K,amazon,Beverages,Coffee,Coffee,Incanto Cava Premium Specialty Coffee Capsules - 10 Capsules,Incanto,249.0,249.0,,,2026-05-04
B0923L2RPJ,amazon,Beverages,Coffee,Coffee,Nescafe Dolce Gusto Espresso 16 Capsules,Nescafé,550.0,550.0,,,2026-05-04
B0CSYQ79H6,amazon,Beverages,Coffee,Coffee,Imtenan Turkish Mixed Dark Coffee 200 gm,Imtenan,207.75,207.75,,,2026-05-04
B09WCK8G4V,amazon,Beverages,Coffee,Coffee,"Ben Erbica Turkish Coffee (Light Erron, 250 g)",Ben Erbica,239.0,239.0,,,2026-05-04
B0GVW3NV92,amazon,Beverages,Coffee,Coffee,"Cappuccino Classic Mazzago (12 Envelopes - 1 Box, 18g)",Generic,186.0,186.0,,216.0,2026-05-04
B0994PZXGY,amazon,Beverages,Coffee,Coffee,"Lavazza Capsules Espresso Armonico, Pack of 10 Capsules",Lavazza,550.0,550.0,,,2026-05-04
B0994NY113,amazon,Beverages,Coffee,Coffee,LAVAZZA Qualita Oro Ground Coffee Medium Roast 250 grams Tin,Lavazza,550.0,550.0,,,2026-05-04
B0994XS9DX,amazon,Beverages,Coffee,Coffee,"Nescafe 3 in 1 Hazelnut, 18 gm",Nescafe,119.99,119.99,,,2026-05-04
B013R10GYS,amazon,Beverages,Coffee,Coffee,Illy Espresso Powder Normal Roast-250gm…,illy,1049.0,1049.0,,,2026-05-04
B0DMNRLFLH,amazon,Beverages,Coffee,Coffee,L'Antico Red Edition Coffee Beans 1 kg,L'Antico,1085.7,1085.7,,,2026-05-04
B0966V618G,amazon,Beverages,Coffee,Coffee,Mehmet Effendi Turkish Coffee 250 Grams,Mehmet Effendi,455.0,455.0,,,2026-05-04
B0FDLCGNSS,amazon,Beverages,Coffee,Coffee,"Fawzy Elbanan Spiced Turkish Coffee - Special Blend - Premium Quality - Ground Coffee - Multiple Roast Levels (250 Gram, Medium Roast) - Medium Specialized Coffee",فوزى البنان,335.0,335.0,1.0,,2026-05-04
B0BLZMMSBN,amazon,Beverages,Coffee,Coffee,Nespresso Professional Leggero 50 Capsules,Nespresso,2400.0,2400.0,,,2026-05-04
B0GSGG5LP1,amazon,Beverages,Coffee,Coffee,King Tut Turkish Coffee - Medium Roast - 250g,King Tut,160.0,160.0,1.0,,2026-05-04
B0D2D8SYPR,amazon,Beverages,Coffee,Coffee,"Caffe Borbone Aluminum Espresso Pods Compatible with Nespresso Original Machines, 100% Arabica, Medium Roast, 100 Count",Caffe Borbone,1999.0,1999.0,,,2026-05-04
B0B782G28R,amazon,Beverages,Coffee,Coffee,Blend Turkish Premium 100% Arabica 200Gm,Generic,265.0,265.0,,,2026-05-04
B083QNHF1Z,amazon,Beverages,Coffee,Coffee,"illy Espresso Forte Coffee, Extra Bold Roast (40-Count Single Serve Capsules, Compatible with Nespresso Original Line System Coffee Machines)",illy,4200.0,4200.0,,,2026-05-04
B0FY3D8XVZ,amazon,Beverages,Coffee,Coffee,Aafandi Turkish Coffee Blend Dark With Cardamom 250 g,Aafandi,222.3,222.3,,,2026-05-04
B0GLJ2N14P,amazon,Beverages,Coffee,Coffee,"Sira Perfect Match Specialty Filter, V60 grinding Coffee, 250 Grams",sira,500.0,500.0,,,2026-05-04
B0GLHRBVH9,amazon,Beverages,Coffee,Coffee,"Sira Specialty Filter Coffee Brazil Mogiana, Natural Processing, Medium Roast, 250 grams",sira,470.0,470.0,,,2026-05-04
B0CQ75SVG8,amazon,Beverages,Coffee,Coffee,Exeer Premium Royal Coffee - Light Plain 200g,اكسير,165.3,165.3,,,2026-05-04
B0GRLNQSVV,amazon,Beverages,Coffee,Coffee,"100% Arabica whole beans from Café Bourbon, 6/100, weight 1000 grams bag",Generic,1355.0,1355.0,,,2026-05-04
B0FBRY1GFS,amazon,Beverages,Coffee,Coffee,Cuppa Indian Espresso Coffee Box 200 g,Cuppa,364.8,364.8,,,2026-05-04
B000K26KHU,amazon,Beverages,Coffee,Coffee,Nescafe Dolce Gusto Latte Macchiato - 16 Capsules,Nescafe,382.5,382.5,,,2026-05-04
B09W8KNNRH,amazon,Beverages,Coffee,Coffee,Nescafe Dolce Gusto Cortado espresso Macchiato Decaffeinated 16 Capsules,NESCAFÉ,945.0,945.0,,,2026-05-04
B0GG7MNWK9,amazon,Beverages,Coffee,Coffee,"Brown Hills Every Day Coffee, Medium Roast Turkish Coffee with Cardamom, Fresh Roasted, 100 gm",Brown Hills,88.0,88.0,,,2026-05-04
B0GSMP4X51,amazon,Beverages,Coffee,Coffee,King Tut Vanilla Coffee (100g),King Tut,99.99,99.99,1.0,,2026-05-04
B0FY39YJ4B,amazon,Beverages,Coffee,Coffee,Aafandi Turkish Coffee Plain Medium 100 g,Aafandi,79.8,79.8,,,2026-05-04
B0DLV9VHRN,amazon,Beverages,Coffee,Coffee,Mr,Mr.Brown,44.86,44.86,,,2026-05-04
B0GHSJG2LT,amazon,Beverages,Coffee,Coffee,Falah Instant Coffee 3x1 (Coffee & Sugar & Creamer) Pack Of 12 Sachets,Generic,99.0,99.0,1.0,200.0,2026-05-04
B0DDLBB8XJ,amazon,Beverages,Coffee,Coffee,"Nescafé Dolce Gusto Kit Kat Hot Chocolate Pods, 16 Capsules (16 Servings)",KitKat,975.0,975.0,,,2026-05-04
B09WNGR8NH,amazon,Beverages,Coffee,Coffee,Americana Fava Beans Plain 400g x 2 Pieces,Americana,45.5,45.5,1.0,800.0,2026-05-04
B0CQMK5JSW,amazon,Beverages,Coffee,Coffee,Zahret Elbon Elbarazily Special Blend Light Roasted Turkish Coffee with Cardamom 200 g,Zahret Elbon Elbarazily,277.2,277.2,,,2026-05-04
B00UEM357Y,amazon,Beverages,Coffee,Coffee,NESCAFE CLAS Dawn Jar 100g,Nescafe,190.0,190.0,,,2026-05-04
B01FBJFSWO,amazon,Beverages,Coffee,Coffee,VIAGGIO ESPRESSO Capsulas cafe - 55 g,Viaggio Espresso,230.0,230.0,1.0,,2026-05-04
B0GK1LBD4P,amazon,Beverages,Coffee,Coffee,Sweet & Slim Hot Chocolate Hazelnut - Sugar-Free - Box (10 Sachets),Generic,265.0,265.0,,250.0,2026-05-04
B09P6LGLKK,amazon,Beverages,Coffee,Coffee,Seelaz Turkish Coffee Blonde with Cardamom 125gm,Seelaz,215.0,215.0,,,2026-05-04
B0D2J4YRHT,amazon,Beverages,Coffee,Coffee,Espresso Egypt Dark Roast Filter Coffee - Star Sumatra - 1000g,Espresso Egypt,1700.0,1700.0,1.0,,2026-05-04
B08BTP1TH8,amazon,Beverages,Coffee,Coffee,Nespresso freddo Delicato Coffee Capsules For 10 Capsules,Nespresso,608.0,608.0,,,2026-05-04
B07ZFWV2V6,amazon,Beverages,Coffee,Coffee,NESCAFÉ Dolce Gusto Latte Macchiato Coffee Capsules (Pack of 2),Nescafe,1110.0,1110.0,,,2026-05-04
B0BZ4Z3ZFB,amazon,Beverages,Coffee,Coffee,Karaca Botanik Set Of 6 Coffee Cups 80 Ml,KARACA,4341.3,4341.3,,,2026-05-04
B08DG5DNHR,amazon,Beverages,Coffee,Coffee,NESPRESSO Coffee Indonesia Master Origin - 10 Capsules Sleeve (Intensity 8/14),Nespresso,700.0,700.0,,,2026-05-04
