sku,source,category,sub_category,product_type,product_name,brand,price,price_per_unit,number_of_items,item_weight_grams,date
Z3CA63C604526C88D07CAZ,noon,Grocery,Herbs&spices,Spices,Potatoes spices 30 grams,Ragab El Attar,18.0,18.0,1.0,30.0,2026-05-25
ZA1D66715C751D05AE063Z,noon,Grocery,Herbs&spices,Salt,Himalayan Pink Salt- 110g,Dayma,73.0,73.0,1.0,110.0,2026-05-25
Z82509543952C985FE3A1Z,noon,Grocery,Herbs&spices,Spices,Sausage Seasoning 85g,Saltana,66.0,66.0,1.0,85.0,2026-05-25
ZCF0D4A353B840A402342Z,noon,Grocery,Herbs&spices,Spices,Tikka Spices 90g,Haj Arafa,54.5,54.5,1.0,90.0,2026-05-25
Z49B55B4B65AE28AA1B5BZ,noon,Grocery,Herbs&spices,Tea,Wafery Sage Herb 50 gm,Zary,52.0,52.0,1.0,50.0,2026-05-25
Z1541E9400B8D944C7B9BZ,noon,Grocery,Herbs&spices,Spices,basic spices 265g Pack of 4,Saltana,251.0,251.0,1.0,1060.0,2026-05-25
ZC3BD76874E527424525FZ,noon,Grocery,Herbs&spices,Spices,chicken spice mixes 310g Pack of 4,Saltana,220.0,220.0,1.0,1240.0,2026-05-25
N29595519A,noon,Grocery,Herbs&spices,Spices,Black Pepper 20grams,Al Doha,28.75,28.75,1.0,20.0,2026-05-25
Z691748FB2CBE3DA51CB8Z,noon,Grocery,Herbs&spices,Rice,Rice Biryani Seasoning 100g,Saltana,70.0,70.0,1.0,100.0,2026-05-25
Z6B6EA2166E3452A7D1F6Z,noon,Grocery,Herbs&spices,Spices,Milled ginger 65 g,Saltana,72.0,72.0,1.0,65.0,2026-05-25
ZF08A9D95A1FA198B5731Z,noon,Grocery,Herbs&spices,Spices,Sauteed Vegatables Seasoning 100gm,Zary,55.0,55.0,1.0,100.0,2026-05-25
N29779091A,noon,Grocery,Herbs&spices,Spices,Whole Black Pepper 70grams,Al Doha,130.5,130.5,1.0,70.0,2026-05-25
Z3FAC2BDAB1CFA36ACB79Z,noon,Grocery,Herbs&spices,Spices,Black Pepper Powder 85g,Saltana,100.0,100.0,1.0,85.0,2026-05-25
ZAB3EB92EF42B708201ACZ,noon,Grocery,Herbs&spices,Spices,7 Spices Powder 65g,Saltana,76.0,76.0,1.0,65.0,2026-05-25
ZD0D746AB88D70C9C1DF6Z,noon,Grocery,Herbs&spices,Salt,Magic Moments Lemon Salt Powder 150g - Pack of 2,Magic Moments,166.0,166.0,1.0,300.0,2026-05-25
ZC3AA8CB101CB47142A84Z,noon,Grocery,Herbs&spices,Spices,Indian Curry Powder Spice Mix 85g,Saltana,60.0,60.0,1.0,85.0,2026-05-25
Z69C58D36B9FCAB634759Z,noon,Grocery,Herbs&spices,Spices,Meat Spices 65g,Haj Arafa,47.75,47.75,1.0,65.0,2026-05-25
Z6801BD3681345AB7202FZ,noon,Grocery,Herbs&spices,Spices,Thyme 50 g (SPICEKICK),Spicekick,53.0,53.0,1.0,50.0,2026-05-25
Z152FCCA808553910E244Z,noon,Grocery,Herbs&spices,Spices,Turkish Thyme (Oregano) 25 gm,Zary,50.0,50.0,1.0,25.0,2026-05-25
ZD718E0C0B39F792C060EZ,noon,Grocery,Herbs&spices,Spices,Curry Spices 75g,Haj Arafa,47.75,47.75,1.0,75.0,2026-05-25
N29762178A,noon,Grocery,Herbs&spices,Spices,Black Pepper 55g,Isis,84.0,84.0,1.0,55.0,2026-05-25
Z20176B188B72DF57629BZ,noon,Grocery,Herbs&spices,Spices,Ginger Fine Powder 65 gm,Ragab El Attar,50.0,50.0,1.0,100.0,2026-05-25
Z43A488A8E09C035BBED4Z,noon,Grocery,Herbs&spices,Tea,Hibiscus Flowers 70g,Norica Food,160.0,160.0,1.0,280.0,2026-05-25
N29986064A,noon,Grocery,Herbs&spices,Spices,Chili Pepper Grinder 20grams,Al Doha,27.0,27.0,1.0,20.0,2026-05-25
Z64B619E186CFE5434967Z,noon,Grocery,Herbs&spices,Spices,"Chinese cooking spices, 90 grams - Esnad",Esnad,205.0,205.0,1.0,90.0,2026-05-25
Z77636E7DABAEA924A74FZ,noon,Grocery,Herbs&spices,Spices,Biryani Spices Bottle - 65 Gram,Imtenan,53.25,53.25,1.0,65.0,2026-05-25
ZD9D9508B94B96DC8D548Z,noon,Grocery,Herbs&spices,Rice,Basmati Rice Mix Kabsa 40g – Pack of 6,Weals Food,90.0,90.0,1.0,240.0,2026-05-25
ZC05749862A9098921993Z,noon,Grocery,Herbs&spices,Milk,Creamy Bechamel 60g – Pack of 6,Weals Food,90.0,90.0,1.0,360.0,2026-05-25
Z7E9CA09906743F9BA553Z,noon,Grocery,Herbs&spices,Rice,Biryani Rice Mix 900 grams,Chefy Mix,212.95,212.95,1.0,900.0,2026-05-25
Z99C88D055F26B08A4C24Z,noon,Grocery,Herbs&spices,Spices,Meat spice mixes 395 Grams Pack Of 5,Saltana,210.0,210.0,1.0,1975.0,2026-05-25
Z641E08DB61B151C3C226Z,noon,Grocery,Herbs&spices,Spices,Hawawshi Seasoning 30 grams,Al Doha,14.75,14.75,1.0,30.0,2026-05-25
N45183941A,noon,Grocery,Herbs&spices,Spices,Mahshi Spices 75grams,Abu Auf,34.0,34.0,1.0,75.0,2026-05-25
Z0256BA97FEB90639DB45Z,noon,Grocery,Herbs&spices,Spices,Thyme Spices Bottle- 25 Gram,Imtenan,41.95,41.95,1.0,25.0,2026-05-25
Z04188F1946B02BDC0034Z,noon,Grocery,Herbs&spices,Spices,Ginger with lemongrass Tea Bag,Norica Food,120.0,120.0,1.0,,2026-05-25
N28849775A,noon,Grocery,Herbs&spices,Spices,Hawawshi Spices 75grams,Abu Auf,53.0,53.0,1.0,75.0,2026-05-25
Z1F96EEA2B50AF3EF2C1CZ,noon,Grocery,Herbs&spices,Spices,Kabsa Spices 100 gm,Zary,84.0,84.0,1.0,100.0,2026-05-25
Z283BD087306526D4F433Z,noon,Grocery,Herbs&spices,Spices,turmeric powder 75 gm,Saltana,67.0,67.0,1.0,75.0,2026-05-25
Z31B7B8C672E1AA53FB69Z,noon,Grocery,Herbs&spices,Spices,Sausage Seasoning 85g × 5,Saltana,150.0,150.0,1.0,425.0,2026-05-25
Z3FE3841CCF94BF242DBEZ,noon,Grocery,Herbs&spices,Spices,meat broth spices 85 gm,Saltana,62.0,62.0,1.0,85.0,2026-05-25
Z4B91878B9F84B0067DB0Z,noon,Grocery,Herbs&spices,Oils,Organic apple cider vinegar 250 ml,What about him?,102.0,102.0,1.0,250.0,2026-05-25
ZE8238FE62347CD15054AZ,noon,Grocery,Herbs&spices,Rice,Rice Kofta Mix 50g – Pack of 6,Weals Food,90.0,90.0,1.0,300.0,2026-05-25
Z2567299969F62A4C5004Z,noon,Grocery,Herbs&spices,Spices,Himalayan salt 280 grams (SPICEKICK),Spicekick,65.0,65.0,1.0,280.0,2026-05-25
Z9E363ADA086E503F2D7BZ,noon,Grocery,Herbs&spices,Spices,Biryani Spices 100 gm,Zary,80.0,80.0,1.0,100.0,2026-05-25
Z6BADC6D907B184EE69BCZ,noon,Grocery,Herbs&spices,Spices,Barbecue Seasoning 100 gm,Zary,71.0,71.0,1.0,100.0,2026-05-25
N44048489A,noon,Grocery,Herbs&spices,Spices,Thyme 30grams,Zamzam,26.0,26.0,1.0,30.0,2026-05-25
ZA8256B50FDD83C6BBA51Z,noon,Grocery,Herbs&spices,Spices,meat spices 100 grams,Ragab El Attar,100.0,100.0,1.0,100.0,2026-05-25
ZA95C09AB1FC96F572403Z,noon,Grocery,Herbs&spices,Spices,Chicken Seasoning 75 gm,Saltana,75.0,75.0,1.0,75.0,2026-05-25
N28727462A,noon,Grocery,Herbs&spices,Salt,Pink Himalayan Salt Crystals (Rocks) 400grams,Abu Auf,58.25,58.25,1.0,400.0,2026-05-25
N28727398A,noon,Grocery,Herbs&spices,Spices,Shawerma Spices 65grams,Abu Auf,45.25,45.25,1.0,65.0,2026-05-25
N52203789A,noon,Grocery,Herbs&spices,Spices,Milled Thyme 30grams,Rehana,47.0,47.0,1.0,30.0,2026-05-25
ZB4215B3CF1FA12B8141EZ,noon,Grocery,Herbs&spices,Tea,Cardamom Jumbo Seeds 45g,Saltana,175.0,175.0,1.0,45.0,2026-05-25
Z8652375495B47CE1CD30Z,noon,Grocery,Herbs&spices,Spices,Shawerma Spices 100 gm,Zary,63.0,63.0,1.0,100.0,2026-05-25
Z04A325DE40EFE7465D09Z,noon,Grocery,Herbs&spices,Spices,Elsand Maamoul & Desserts Spices 200g Special Seasoning Blend for Baking & Sweets Imported Product,Esnad,385.0,385.0,1.0,200.0,2026-05-25
Z20ECB8C1D892DBB7675CZ,noon,Grocery,Herbs&spices,Salt,Himalayan Salt 500g,Ragab El Attar,43.0,43.0,1.0,500.0,2026-05-25
N30522044A,noon,Grocery,Herbs&spices,Spices,Cinnamon Powder 20grams,Rehana,21.0,21.0,1.0,20.0,2026-05-25
Z4D0E3847F16C1C149EC8Z,noon,Grocery,Herbs&spices,Spices,Cumin stones 70 grams from (SPICEKICK),Spicekick,80.0,80.0,1.0,70.0,2026-05-25
Z3C785B1FCE369B64FE29Z,noon,Grocery,Herbs&spices,Spices,Shish Tauk Seasoning 100gm,Zary,77.0,77.0,1.0,100.0,2026-05-25
Z35B7AE3EC38BAF5D4F1DZ,noon,Grocery,Herbs&spices,Spices,Potato Spices 100 gm,Zary,63.0,63.0,1.0,100.0,2026-05-25
ZFDBE40A6193EA3CFB551Z,noon,Grocery,Herbs&spices,Spices,Beef Spices 100 gm,Zary,93.0,93.0,1.0,100.0,2026-05-25
N30522045A,noon,Grocery,Herbs&spices,Spices,Ginger Powder 20grams,Rehana,13.0,13.0,1.0,20.0,2026-05-25
ZF8EDA647768A3E1B329EZ,noon,Grocery,Herbs&spices,Spices,Cinnamon 100 gm,Zary,80.0,80.0,1.0,100.0,2026-05-25
Z1D11D18A5D08BB298ACAZ,noon,Grocery,Herbs&spices,Spices,French spices 140 grams (SPICEKICK),Spicekick,108.0,108.0,1.0,140.0,2026-05-25
Z9AE6A7BBCC4ED05D582CZ,noon,Grocery,Herbs&spices,Spices,Spices Chili 55g,Haj Arafa,33.0,33.0,1.0,55.0,2026-05-25
N28727490A,noon,Grocery,Herbs&spices,Spices,Kabsa Spices 75grams,Abu Auf,45.25,45.25,1.0,75.0,2026-05-25
N29761962A,noon,Grocery,Herbs&spices,Spices,Thyme Herbs 60grams,Al Doha,97.0,97.0,1.0,60.0,2026-05-25
Z43AE19FF762817857C78Z,noon,Grocery,Herbs&spices,Sugar,Fructose sugar 250 g,Shana,84.0,84.0,1.0,250.0,2026-05-25
Z197B02EAC2F840BC1CD5Z,noon,Grocery,Herbs&spices,Spices,Wafery Peppermint 25 gm,Zary,45.0,45.0,1.0,25.0,2026-05-25
Z2110B284711464F33D38Z,noon,Grocery,Herbs&spices,Rice,Sayadiyah Rice Mixture Jar - 100 Gram,Rehana,37.0,37.0,1.0,100.0,2026-05-25
ZD282324EC93F7F7C45CCZ,noon,Grocery,Herbs&spices,Tea,Chamomile 25 gm,Zary,53.0,53.0,1.0,25.0,2026-05-25
N32420918A,noon,Grocery,Herbs&spices,Spices,All Spices 35g,Isis,77.0,77.0,1.0,35.0,2026-05-25
ZEF51E6A33A937F3E72BCZ,noon,Grocery,Herbs&spices,Spices,Onion Slices Spices Bottle - 55 Gram,Imtenan,86.0,86.0,1.0,55.0,2026-05-25
N29762181A,noon,Grocery,Herbs&spices,Spices,Cumin 50g,Isis,70.0,70.0,1.0,50.0,2026-05-25
ZB15E9EC061440B96D4D1Z,noon,Grocery,Herbs&spices,Spices,The Seven Spices 100 gm,Zary,98.0,98.0,1.0,100.0,2026-05-25
Z719E03F9AF8C4F898A69Z,noon,Grocery,Herbs&spices,Spices,Meat Spices 35gm,Abu Auf,23.25,23.25,1.0,35.0,2026-05-25
N52203782A,noon,Grocery,Herbs&spices,Spices,Cumin Powder 65grams,Rehana,84.25,84.25,1.0,65.0,2026-05-25
Z288206D1793C03EC813DZ,noon,Grocery,Herbs&spices,Spices,Chicken Broast Seasoning 85g,Saltana,62.0,62.0,1.0,85.0,2026-05-25
Z504254D11FA9A64CAF38Z,noon,Grocery,sauces,Sauces,"Rana Original Chili Sauce, Authentic Saudi Spicy Sauce for Dipping & Cooking, 100ml Bottle",Rana,139.0,139.0,1.0,100.0,2026-05-25
Z5929ADC96D1EAAFBC4FAZ,noon,Grocery,sauces,Spices,"Rana Extra Hot Sauce 100g Pack of 2  Spicy Chili Pepper Sauce, Bold Flavor Hot Sauce for Pizza, Burgers, Shawarma & Snacks",Rana,199.98,199.98,1.0,200.0,2026-05-25
Z65E9C6CCC8F431186205Z,noon,Grocery,sauces,Honey,Honey mustard sauce 340 grams Bundle,Healthy & Tasty,600.0,600.0,1.0,266.0,2026-05-25
ZBE2AEE45F295EDEB14EFZ,noon,Grocery,sauces,Sauces,85% YELLOW GHOST sauce,Felfelaty,250.0,250.0,1.0,200.0,2026-05-25
Z5D155AE9FF69652ED439Z,noon,Grocery,sauces,Spices,"Rana Jalapeño Hot Sauce  Spicy Green Chili Sauce with Tangy Flavor | Pack of 3 Bottles | Perfect for Tacos, Burgers, Pizza & Grilled Foods | Authentic Hot Pepper Taste",Rana,288.0,288.0,1.0,,2026-05-25
Z7FDB4F87D0969100ACDBZ,noon,Grocery,sauces,Tea,Saegh pomegranate molasses 275 g,Saegh,62.0,62.0,1.0,275.0,2026-05-25
ZA42193B91D27B2B601DAZ,noon,Grocery,sauces,Sauces,Spicy BBQ Sauce - 5 kg,Naturesta,2304.0,2304.0,1.0,5000.0,2026-05-25
N29779225A,noon,Grocery,sauces,Sauces,Barbecue Sauce 570grams,Heinz,300.0,300.0,1.0,570.0,2026-05-25
Z938951F7C69D98CFFE43Z,noon,Grocery,sauces,Sauces,Durra Barbecue Sauce - 290g - Premium Smoky Flavor for Grilling and Dipping,Durra,65.0,65.0,1.0,290.0,2026-05-25
N43894902A,noon,Grocery,sauces,Eggs,Norma Pasta Sauce of Cherry Tomato And Eggplant 260grams,Agromonte,190.25,190.25,1.0,260.0,2026-05-25
ZA8A0834F42E90C38AAAFZ,noon,Grocery,sauces,Sauces,Sauce Wings and Buffalo Dip - 1 kg,Naturesta,908.0,908.0,1.0,1000.0,2026-05-25
ZCA09537277E47B922BF0Z,noon,Grocery,sauces,Sauces,BBQ Sauce Gold - 5 kg,Naturesta,2304.0,2304.0,1.0,5000.0,2026-05-25
N43894912A,noon,Grocery,sauces,Sauces,Green Olives Bruschetta Sauce 200grams,Agromonte,339.25,339.25,1.0,200.0,2026-05-25
N43406301A,noon,Grocery,sauces,Juices,Liquid Lemon Juice - 250ml,Choice,45.5,45.5,1.0,250.0,2026-05-25
ZB4B2A8F7A1C71FA18535Z,noon,Grocery,sauces,Sauces,Bbq Sauce Bucket - 5 kg,Add-Me,383.0,383.0,1.0,5000.0,2026-05-25
ZB0FDD91260C16617E247Z,noon,Grocery,Herbs&spices,Spices,Onion powder 150 grams (SPICEKICK),Spicekick,89.0,89.0,1.0,150.0,2026-05-25
Z4E21C90DDCE93799E601Z,noon,Grocery,Herbs&spices,Spices,Cinnamon Spices Bottle- 55 Gram,Imtenan,51.0,51.0,1.0,55.0,2026-05-25
ZA1F11487CEAA4CD6C4D8Z,noon,Grocery,Herbs&spices,Sugar,Sweetener substitute sugar 150g,Shana,110.0,110.0,1.0,150.0,2026-05-25
Z201DDB0A303BAC7ABFC3Z,noon,Grocery,Herbs&spices,Spices,Fish Spices 100 gm,Zary,63.0,63.0,1.0,100.0,2026-05-25
ZFD372AB46E97A8504BA3Z,noon,Grocery,Herbs&spices,Spices,Black Pepper Powder Suchet 40g,Brava,43.5,43.5,1.0,40.0,2026-05-25
Z6D4808DF9661D8EE0867Z,noon,Grocery,Herbs&spices,Spices,Meat Spices 30g,Ragab El Attar,18.0,18.0,1.0,30.0,2026-05-25
Z30F6B22D54D066768CA2Z,noon,Grocery,Herbs&spices,Spices,Meat Seasoning 75g,Saltana,72.0,72.0,1.0,75.0,2026-05-25
N27719585A,noon,Grocery,Herbs&spices,Beans,Whole Beans Cloves 40grams,Al Doha,82.75,82.75,1.0,40.0,2026-05-25
Z15026FB95FB9827208D9Z,noon,Grocery,Herbs&spices,Spices,Lemon Pepper Spices Bottle- 55 Gram,Imtenan,62.75,62.75,1.0,55.0,2026-05-25
Z759E4131D966FAC2ABDBZ,noon,Grocery,Herbs&spices,Spices,Far Eastern Spices Jar- 90 Gram,Rehana,44.0,44.0,1.0,90.0,2026-05-25
Z94C83E7C1BD934173348Z,noon,Grocery,Herbs&spices,Spices,Kabsa Spices 65g,Haj Arafa,34.0,34.0,1.0,65.0,2026-05-25
ZEF35AC140AB6CFE90F3CZ,noon,Grocery,Herbs&spices,Tea,Fennel 70 gm,Zary,53.0,53.0,1.0,70.0,2026-05-25
Z4F7F576EE0ED2F24CA51Z,noon,Grocery,Herbs&spices,Rice,Elsand Mandi Spices 108g Authentic Indian Seasoning Blend for Rice & Chicken Imported Product,Esnad,380.0,380.0,1.0,108.0,2026-05-25
Z1F140E47C6B6B150C3BCZ,noon,Grocery,Herbs&spices,Salt,Himalayan Salt (set of 2) 500g,Ragab El Attar,100.0,100.0,1.0,1000.0,2026-05-25
ZE2A89D2828A0AD970FA0Z,noon,Grocery,Herbs&spices,Spices,Dried mulberry leaves 100 grams from (Spice Kick),Spicekick,165.0,165.0,1.0,100.0,2026-05-25
Z6E32A9818A1F3C4CCBF2Z,noon,Grocery,Herbs&spices,Spices,Wafery Whole Black Pepper 250 gm,Zary,270.0,270.0,1.0,250.0,2026-05-25
Z0B1D25DB3E4D9B6D5FF7Z,noon,Grocery,Herbs&spices,Spices,Black Pepper Spices Bottle- 75 Gram,Imtenan,86.95,86.95,1.0,75.0,2026-05-25
Z21991BAD4BEF431210FBZ,noon,Grocery,Herbs&spices,Spices,Tandoori Seasoning 100 gm,Zary,81.0,81.0,1.0,100.0,2026-05-25
Z7865FD2CFE9A36E1EB3BZ,noon,Grocery,Herbs&spices,Spices,Maggi Double Mince Meat Seasoning Mix - 65g - Pack of 4,Maggi,180.0,180.0,1.0,260.0,2026-05-25
ZC6EDA94E2EB11860A736Z,noon,Grocery,Herbs&spices,Spices,Peri Peri Seasoning 100gm,Zary,65.0,65.0,1.0,100.0,2026-05-25
ZFBB241A2DFFAC0A0580CZ,noon,Grocery,Herbs&spices,Spices,Shish Tawook Seasoning 20 grams,Al Doha,13.75,13.75,1.0,20.0,2026-05-25
ZF2B6006ECE4863860894Z,noon,Grocery,Herbs&spices,Salt,120 grams of fine table salt,Spicekick,40.0,40.0,1.0,120.0,2026-05-25
ZFDE31FED0B6CB8E77CFFZ,noon,Grocery,Herbs&spices,Spices,Waffery Chicken Spices 250 gm,Zary,109.0,109.0,1.0,250.0,2026-05-25
Z8A2A0D947B147C075AB6Z,noon,Grocery,Herbs&spices,Spices,Greek Seasoning - 30 grams,Al Doha,43.75,43.75,1.0,30.0,2026-05-25
N29595471A,noon,Grocery,Herbs&spices,Spices,Ground Red Pepper Powder 35g,Isis,40.0,40.0,1.0,35.0,2026-05-25
Z8A3CDA732271F2D96AD2Z,noon,Grocery,Herbs&spices,Spices,Esnad Seven Spices 200g,Esnad,500.0,500.0,1.0,200.0,2026-05-25
Z9330999E52329F168791Z,noon,Grocery,Herbs&spices,Spices,Tandoori Powder Spices 75 gm,Ragab El Attar,65.0,65.0,1.0,100.0,2026-05-25
N27719583A,noon,Grocery,Herbs&spices,Spices,Milled Cinnamon Powder 65grams,Al Doha,66.75,66.75,1.0,65.0,2026-05-25
Z61FDA7E743E046D6E0F8Z,noon,Grocery,Herbs&spices,Tea,"Original Iranian Saffron, 1g | Premium Grade Pure Saffron Threads | Rich Aroma & Natural Color",Tamwenatelzekrayat,379.5,379.5,1.0,1.0,2026-05-25
Z2C0EE14C0D37F7DE2E99Z,noon,Grocery,Herbs&spices,Rice,Mehran Sindhi Biryani Masala - Authentic Rice Spice Blend - 60g,Mehran,385.0,385.0,1.0,60.0,2026-05-25
Z735B9B37F89C363FCC6BZ,noon,Grocery,Herbs&spices,Salt,Himalayan Salt Fine 400 gm,Ma Vie Food,75.0,75.0,1.0,400.0,2026-05-25
Z21D902A640092B8E82E4Z,noon,Grocery,Herbs&spices,Spices,Turmeric 135 grams (SPICEKICK),Spicekick,69.0,69.0,1.0,135.0,2026-05-25
Z92FA18ACF165C51E1105Z,noon,Grocery,Herbs&spices,Tea,chamomile tea bag,Norica Food,120.0,120.0,1.0,,2026-05-25
Z6DA2FAC32FF833CC1A42Z,noon,Grocery,Herbs&spices,Spices,Black Pepper 100 gm,Zary,148.0,148.0,1.0,100.0,2026-05-25
N52203786A,noon,Grocery,Herbs&spices,Spices,Turmeric Powder 70grams,Rehana,47.5,47.5,1.0,70.0,2026-05-25
Z697F8F1211ABA20EA6E7Z,noon,Grocery,Herbs&spices,Spices,Wafery Basil 75 gm,Zary,45.0,45.0,1.0,75.0,2026-05-25
ZAE986AFCAA71148E942BZ,noon,Grocery,Herbs&spices,Spices,Ginger Powder 35g,Haj Arafa,23.75,23.75,1.0,35.0,2026-05-25
N52511261A,noon,Grocery,Herbs&spices,Spices,Thyme Milled Shaker 20grams,Dayma,31.0,31.0,1.0,20.0,2026-05-25
Z014D686CBFB34DE61AA2Z,noon,Grocery,Herbs&spices,Spices,Fenugreek 170 grams (SPICEKICK),Spicekick,66.0,66.0,1.0,170.0,2026-05-25
ZF1F7BA6CAAF3283FC50AZ,noon,Grocery,Herbs&spices,Sugar,Brown sugar 100 packets,Shana,100.0,100.0,1.0,,2026-05-25
ZBF44CC86DA08988568A9Z,noon,Grocery,Herbs&spices,Spices,Rosemary 150 g,Saltana,70.0,70.0,1.0,150.0,2026-05-25
Z883311B9F93030BCB51EZ,noon,Grocery,Herbs&spices,Pasta,Pasta Spices 100 gm,Zary,70.0,70.0,1.0,100.0,2026-05-25
N52203781A,noon,Grocery,Herbs&spices,Spices,White pepper Powder 70grams,Rehana,89.75,89.75,1.0,70.0,2026-05-25
Z70AFBBEC53C2B15DE3AEZ,noon,Grocery,Herbs&spices,Spices,Cumin Powder Suchet 40g,Brava,41.5,41.5,1.0,,2026-05-25
Z73899A6F982A8607BFEAZ,noon,Grocery,Herbs&spices,Spices,Kofta Seasoning Mix 75g,Saltana,65.0,65.0,1.0,75.0,2026-05-25
Z78C541B3D1ABDAFA8B4CZ,noon,Grocery,Herbs&spices,Spices,Shawerma Spices 70g,Haj Arafa,41.0,41.0,1.0,70.0,2026-05-25
ZFAB7035EF01E7D51B5BFZ,noon,Grocery,Herbs&spices,Spices,Sausage Seasoning 100 gm,Zary,66.0,66.0,1.0,100.0,2026-05-25
Z433495A90F81DF70E9BEZ,noon,Grocery,Herbs&spices,Spices,Ground cinnamon 75gm,Saltana,55.0,55.0,1.0,65.0,2026-05-25
N28727470A,noon,Grocery,Herbs&spices,Salt,Pink Himalayan Salt Crystals 400grams,Abu Auf,54.25,54.25,1.0,400.0,2026-05-25
Z0C8F1226F0D4C14E33BBZ,noon,Grocery,Herbs&spices,Spices,Savorya 7 Spices - 100% Natural Middle Eastern Spice Blend for Cooking & Grilling - 200g Jar,Savorya,105.0,105.0,1.0,200.0,2026-05-25
N28727406A,noon,Grocery,Herbs&spices,Spices,Pane Spices 45grams,Abu Auf,44.0,44.0,1.0,45.0,2026-05-25
N29595520A,noon,Grocery,Herbs&spices,Spices,Milled Cumin 20grams,Al Doha,27.0,27.0,1.0,20.0,2026-05-25
N30522041A,noon,Grocery,Herbs&spices,Spices,Pod Pepper Powder 20grams,Rehana,22.0,22.0,1.0,20.0,2026-05-25
Z1AFF8242103D9782B308Z,noon,Grocery,Herbs&spices,Tea,Instant Carob Flavored Drink – 400g | Rich Taste & Natural Sweetness,Spicekick,120.0,120.0,1.0,400.0,2026-05-25
N52511256A,noon,Grocery,Herbs&spices,Spices,White Pepper Milled Shaker 50grams,Dayma,105.25,105.25,1.0,50.0,2026-05-25
ZC70E1360362E684F59B6Z,noon,Grocery,Herbs&spices,Tea,Savurya Black Seed (Nigella Sativa) – Premium Quality Herbal Seeds – 150g Jar for Natural Wellness & Immune Support,Savorya,100.0,100.0,1.0,150.0,2026-05-25
Z6E0E501CA8804936C2A7Z,noon,Grocery,Herbs&spices,Spices,Ginger 100 gm,Zary,90.0,90.0,1.0,100.0,2026-05-25
ZBD7F9A9CBBA8948C2276Z,noon,Grocery,Herbs&spices,Tea,Soft Cardamom 65g,Haj Arafa,204.75,204.75,1.0,65.0,2026-05-25
Z09A4ABC01D27D04C0E79Z,noon,Grocery,Herbs&spices,Spices,Italian pepper pickles 600g,Durra,77.0,77.0,1.0,600.0,2026-05-25
N27719579A,noon,Grocery,Herbs&spices,Spices,Thyme Powder 20grams,Al Doha,60.0,60.0,1.0,20.0,2026-05-25
ZC5058730FAD57926153CZ,noon,Grocery,Herbs&spices,Spices,Black Pepper Powder 200G,Haj Arafa,224.0,224.0,1.0,200.0,2026-05-25
Z543CF49092586059EC6BZ,noon,Grocery,Herbs&spices,Spices,Wafery Beef Spices 250 gm,Zary,139.0,139.0,1.0,250.0,2026-05-25
Z45A13E72FB20C781282CZ,noon,Grocery,Herbs&spices,Cheese,Cheese Bechamel Mix 200g,Haj Arafa,99.0,99.0,1.0,200.0,2026-05-25
ZDAD1F09569B4E43835AAZ,noon,Grocery,Herbs&spices,Spices,Potato Spices Bottle - 65 Gram,Imtenan,48.5,48.5,1.0,65.0,2026-05-25
ZE27FB171CC69ED96B1AAZ,noon,Grocery,Herbs&spices,Spices,Curry spices 60 grams (spicycake),Spicekick,60.0,60.0,1.0,60.0,2026-05-25
N52203779A,noon,Grocery,Herbs&spices,Spices,Black pepper Powder 70grams,Rehana,83.0,83.0,1.0,70.0,2026-05-25
Z1C47448FF64790088E21Z,noon,Grocery,Herbs&spices,Spices,Thyme Powder Turkish 50 g,Saltana,64.0,64.0,1.0,50.0,2026-05-25
Z01177C146F7A145546FEZ,noon,Grocery,Herbs&spices,Rice,Natural Licorice Root Herb – 280g | Naturally Sweet Flavor & Multi-Use,Spicekick,185.0,185.0,1.0,280.0,2026-05-25
Z6ECC70AF37F8CB06C14BZ,noon,Grocery,Herbs&spices,Spices,Kabsa Spices Bottle - 65 Gram,Imtenan,53.0,53.0,1.0,65.0,2026-05-25
N51327237A,noon,Grocery,Herbs&spices,Spices,Jar Jalapeno Peppers 680grams,Nile Garden,51.25,51.25,1.0,680.0,2026-05-25
N30522039A,noon,Grocery,Herbs&spices,Spices,Spices Mix 20grams,Rehana,20.0,20.0,1.0,20.0,2026-05-25
Z71AE3F716866CAE78BCAZ,noon,Grocery,Herbs&spices,Tea,Herbal Salt 125 grams,Imtenan,87.75,87.75,1.0,125.0,2026-05-25
Z3091BB80C5272FC756EAZ,noon,Grocery,Herbs&spices,Spices,7 Spices Jar - 180 Gram,Rehana,134.0,134.0,1.0,180.0,2026-05-25
Z92ACDAB6B1E7C617E858Z,noon,Grocery,Herbs&spices,Spices,Spices Flavy-Sogok 90gm For All Foods,Chefy Mix,45.25,45.25,1.0,90.0,2026-05-25
N37956061A,noon,Grocery,Herbs&spices,Spices,Burger Spices 75grams,Abu Auf,53.0,53.0,1.0,75.0,2026-05-25
Z26FBC3B92B304CDE77E1Z,noon,Grocery,Herbs&spices,Spices,liver spices 250 gm,Saltana,90.0,90.0,1.0,250.0,2026-05-25
Z949468AE2F949E96E455Z,noon,Grocery,Herbs&spices,Tea,Cardamom First Class 50g,Haj Arafa,178.0,178.0,1.0,50.0,2026-05-25
Z0BD41263A03256C7B807Z,noon,Grocery,Herbs&spices,Spices,Spicy Chicken Broast Seasoning 85g,Saltana,52.0,52.0,1.0,85.0,2026-05-25
